"Date","Observed","Simulated"
2021-06-25,NA,0.0987223676607187
2021-06-26,NA,0.0923302627170965
2021-06-27,NA,0.0836773005036798
2021-06-28,NA,0.0517398742176244
2021-06-29,NA,0.0673790560558837
2021-06-30,NA,0.0772829640862439
2021-07-01,NA,0.0861528918388294
2021-07-02,NA,0.087457446316479
2021-07-03,NA,0.0802744578312778
2021-07-04,NA,0.0324754965491096
2021-07-05,NA,0.00993124067646386
2021-07-06,NA,0.017910725642014
2021-07-07,NA,0.0331792401585257
2021-07-08,NA,0.0393789441458507
2021-07-09,NA,0.0141241633286538
2021-07-10,NA,0.0323371007322042
2021-07-11,NA,0.0437626727904082
2021-07-12,NA,0.0534791137720549
2021-07-13,NA,0.0621159343204645
2021-07-14,NA,0.0700441420509924
2021-07-15,NA,0.0776484827450889
2021-07-16,NA,0.0848884795011424
2021-07-17,NA,0.073290885458482
2021-07-18,NA,0.0191242359593723
2021-07-19,NA,0.0145631161627298
2021-07-20,7.909090909,0.0325725778133834
2021-07-21,NA,0.0443642572878003
2021-07-22,NA,0.0543308536621679
2021-07-23,NA,0.0631299143811325
2021-07-24,NA,0.0711071519015077
2021-07-25,NA,0.0770062057783977
2021-07-26,NA,0.0790447384409983
2021-07-27,NA,0.0629276285882087
2021-07-28,NA,0.013049248070589
2021-07-29,NA,0.0208329434134113
2021-07-30,NA,0.0332676741964291
2021-07-31,NA,0.0424817474417603
2021-08-01,NA,0.0505316997944716
2021-08-02,NA,0.0577912119088175
2021-08-03,NA,0.06450441850017
2021-08-04,NA,0.0709717361895707
2021-08-05,NA,0.0773461520235857
2021-08-06,NA,0.0829839638173862
2021-08-07,NA,0.0891337873411326
2021-08-08,NA,0.0953956197455142
2021-08-09,NA,0.101414100121488
2021-08-10,NA,0.107249577122198
2021-08-11,NA,0.107906224431947
2021-08-12,NA,0.0970498623095929
2021-08-13,NA,0.078118117995688
2021-08-14,NA,0.0405692724769087
2021-08-15,NA,0.0442945152436968
2021-08-16,NA,0.0478528678953894
2021-08-17,NA,0.0283868616130773
2021-08-18,NA,0.0403738677042251
2021-08-19,NA,0.0482293721988506
2021-08-20,NA,0.055183758635504
2021-08-21,NA,0.0613213870457341
2021-08-22,NA,0.0667929321341674
2021-08-23,NA,0.0701757106476004
2021-08-24,NA,0.0670443080058285
2021-08-25,NA,0.0625894039724025
2021-08-26,NA,0.0646116562371681
2021-08-27,NA,0.0568171764306088
2021-08-28,NA,0.0613556702332529
2021-08-29,NA,0.0659406873742249
2021-08-30,NA,0.0704405819903417
2021-08-31,7.333333333,0.0750096262589485
2021-09-01,NA,0.0795789378660462
2021-09-02,NA,0.0841656152059737
2021-09-03,NA,0.0881435912052606
2021-09-04,NA,0.0928510465953108
2021-09-05,NA,0.0977323828241889
2021-09-06,NA,0.10279492675219
2021-09-07,NA,0.108091320922133
2021-09-08,NA,0.113752646183812
2021-09-09,NA,0.119663228949252
2021-09-10,NA,0.126224784810212
2021-09-11,NA,0.132754439577312
2021-09-12,NA,0.139582504472102
2021-09-13,NA,0.145566379717618
2021-09-14,NA,0.151972059560959
2021-09-15,NA,0.15863507035755
2021-09-16,8.260869565,0.164975551490709
2021-09-17,NA,0.171028658317896
2021-09-18,NA,0.17699872701192
2021-09-19,NA,0.182970168525909
2021-09-20,NA,0.161563838732985
2021-09-21,NA,0.149451600996141
2021-09-22,NA,0.151593802649056
2021-09-23,NA,0.153599095793835
2021-09-24,NA,0.156618987165724
2021-09-25,NA,0.1603950015552
2021-09-26,NA,0.163802701361282
2021-09-27,NA,0.167897506953893
2021-09-28,NA,0.155883955864832
2021-09-29,NA,0.134685024423744
2021-09-30,NA,0.124518793550323
2021-10-01,NA,0.126327435772251
2021-10-02,NA,0.128122912668924
2021-10-03,NA,0.131031726610436
2021-10-04,NA,0.134699966102064
2021-10-05,NA,0.138448072093377
2021-10-06,NA,0.142498190581525
2021-10-07,NA,0.146550119490529
2021-10-08,NA,0.150969961702232
2021-10-09,NA,0.155513190069194
2021-10-10,NA,0.157539990907921
2021-10-11,NA,0.154704220262185
2021-10-12,NA,0.157840902524636
2021-10-13,NA,0.163091366791435
2021-10-14,NA,0.166500373253119
2021-10-15,NA,0.151093705797555
2021-10-16,NA,0.120361032917961
2021-10-17,NA,0.100439639559361
2021-10-18,NA,0.100174368435784
2021-10-19,NA,0.100090851228178
2021-10-20,NA,0.0943842199194494
2021-10-21,NA,0.0875808688706297
2021-10-22,NA,0.0897186877858049
2021-10-23,NA,0.0917854674101361
2021-10-24,NA,0.0944687982334026
2021-10-25,8.818181818,0.0975787837450543
2021-10-26,NA,0.101085762208982
2021-10-27,NA,0.104899945782688
2021-10-28,NA,0.108925486699522
2021-10-29,NA,0.113167722678671
2021-10-30,NA,0.117536534861437
2021-10-31,NA,0.122109995348141
2021-11-01,NA,0.126965124209933
2021-11-02,NA,0.1319618574564
2021-11-03,NA,0.13719252453434
2021-11-04,NA,0.1427010752313
2021-11-05,NA,0.13723468837292
2021-11-06,NA,0.132055301364411
2021-11-07,NA,0.131958330532458
2021-11-08,NA,0.128968063134435
2021-11-09,NA,0.130954473813975
2021-11-10,NA,0.133060366622705
2021-11-11,NA,0.135704799788746
2021-11-12,NA,0.136993496919272
2021-11-13,NA,0.139145444352439
2021-11-14,NA,0.142679830508412
2021-11-15,NA,0.146416987671901
2021-11-16,NA,0.15071600191828
2021-11-17,NA,0.1552722407793
2021-11-18,NA,0.159973319562884
2021-11-19,NA,0.165017067352189
2021-11-20,NA,0.169446131765121
2021-11-21,NA,0.169839227367423
2021-11-22,NA,0.170756933057953
2021-11-23,NA,0.174069742359329
2021-11-24,NA,0.177523258893191
2021-11-25,NA,0.181536389587064
2021-11-26,NA,0.185351135422156
2021-11-27,NA,0.189844113114939
2021-11-28,NA,0.194672900572638
2021-11-29,NA,0.199891040416911
2021-11-30,NA,0.204624737758944
2021-12-01,NA,0.208602732028185
2021-12-02,NA,0.212587496869264
2021-12-03,NA,0.216726327634205
2021-12-04,NA,0.220578678766027
2021-12-05,NA,0.224183804636961
2021-12-06,NA,0.227706424241627
2021-12-07,NA,0.230951718306112
2021-12-08,NA,0.234145377491647
2021-12-09,NA,0.237251036581935
2021-12-10,NA,0.240097221461127
2021-12-11,NA,0.24226891800807
2021-12-12,NA,0.239254948220769
2021-12-13,NA,0.23695093207888
2021-12-14,NA,0.239970643252378
2021-12-15,NA,0.242553669054601
2021-12-16,NA,0.243763744932991
2021-12-17,NA,0.243473050640003
2021-12-18,NA,0.245284272603759
2021-12-19,NA,0.247180466548383
2021-12-20,NA,0.249343142103631
2021-12-21,NA,0.251514396816943
2021-12-22,NA,0.253607030887868
2021-12-23,NA,0.255643697257801
2021-12-24,NA,0.256865909250765
2021-12-25,NA,0.257632054348038
2021-12-26,NA,0.258479711064093
2021-12-27,NA,0.25929286883001
2021-12-28,NA,0.260231849346525
2021-12-29,NA,0.261386065727962
2021-12-30,NA,0.262445948650533
2021-12-31,NA,0.263610453944743
