"X1" "X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10" "X11"
"1628" 0.793 0.964 0.3481 0.003965 1.0964 0.003605 67.142 7.58 0.130730324 1342.39 0.01769843
"1629" 0.802 0.946 0.3334 0.00401 1.0946 0.00347 67.988 7.52 0.104053564 1284.46 0.01792602
"1630" 0.811 0.928 0.3187 0.004055 1.0928 0.003335 68.834 7.46 0.072041452 1226.53 0.01815361
"1631" 0.82 0.91 0.304 0.0041 1.091 0.0032 69.68 7.4 0.0400293399999999 1168.6 0.0183812
"1632" 0.829 0.892 0.2893 0.004145 1.0892 0.003065 70.526 7.34 0.00801722799999992 1110.67 0.01860879
"1633" 0.838 0.874 0.2746 0.00419 1.0874 0.00293 71.372 7.28 0.0240232840000001 1052.74 0.01883638
"1634" 0.847 0.856 0.2599 0.004235 1.0856 0.002795 72.218 7.22 0.056035396 994.81 0.01906397
"1635" 0.856 0.838 0.2452 0.00428 1.0838 0.00266 73.064 7.16 0.0880475080000001 936.88 0.01929156
"1636" 0.865 0.82 0.2305 0.004325 1.082 0.002525 73.91 7.1 0.12005962 878.95 0.01951915
"1637" 0.874 0.802 0.2158 0.00437 1.0802 0.00239 74.756 7.04 0.114724268 821.02 0.01974674
"1638" 0.883 0.784 0.2011 0.004415 1.0784 0.002255 75.602 6.98 0.082712156 763.09 0.01997433
"1639" 0.892 0.766 0.1864 0.00446 1.0766 0.00212 76.448 6.92 0.050700044 705.16 0.02020192
"1640" 0.901 0.748 0.1717 0.004505 1.0748 0.001985 77.294 6.86 0.0186879319999999 647.23 0.02042951
"1641" 0.91 0.73 0.157 0.00455 1.073 0.00185 78.14 6.8 0.0133525799999999 589.3 0.0206571
"1642" 0.919 0.712 0.1423 0.004595 1.0712 0.001715 78.986 6.74 0.0453646920000001 531.37 0.02088469
"1643" 0.928 0.694 0.1276 0.00464 1.0694 0.00158 79.832 6.68 0.077376804 473.44 0.02111228
"1644" 0.937 0.676 0.1129 0.004685 1.0676 0.001445 80.678 6.62 0.109388916 415.51 0.02133987
"1645" 0.946 0.658 0.0981999999999999 0.00473 1.0658 0.00131 81.524 6.56 0.125394972 357.58 0.02156746
"1646" 0.955 0.64 0.0834999999999998 0.004775 1.064 0.001175 82.37 6.5 0.0933828599999998 299.649999999999 0.02179505
"1647" 0.964 0.622 0.0688 0.00482 1.0622 0.00104 83.216 6.44 0.0613707479999999 241.72 0.02202264
"1648" 0.973 0.604 0.0541000000000001 0.004865 1.0604 0.000905000000000001 84.062 6.38 0.0293586360000001 183.79 0.02225023
"1649" 0.982 0.586 0.0394 0.00491 1.0586 0.00077 84.908 6.32 0.002681876 125.86 0.02247782
"1650" 0.991 0.568 0.0247 0.004955 1.0568 0.000635 85.754 6.26 0.0346939880000001 67.93 0.02270541
"1651" 1 0.55 0.01 0.005 1.055 5e-04 86.6 6.2 0.0667061000000002 10 0.022933
"1652" 0.991 0.532 0.0247 0.004955 1.0532 0.000635 85.754 6.14 0.0987182120000001 67.93 0.02270541
"1653" 0.982 0.514 0.0394 0.00491 1.0514 0.00077 84.908 6.08 0.130730324 125.86 0.02247782
"1654" 0.973 0.496 0.0541 0.004865 1.0496 0.000905 84.062 6.02 0.104053564 183.79 0.02225023
"1655" 0.964 0.478 0.0688000000000001 0.00482 1.0478 0.00104 83.216 5.96 0.0720414519999999 241.72 0.02202264
"1656" 0.955 0.46 0.0835000000000001 0.004775 1.046 0.001175 82.37 5.9 0.0400293399999998 299.65 0.02179505
"1657" 0.946 0.442 0.0982 0.00473 1.0442 0.00131 81.524 5.84 0.00801722799999993 357.58 0.02156746
"1658" 0.937 0.424 0.1129 0.004685 1.0424 0.001445 80.678 5.78 0.0240232839999999 415.51 0.02133987
"1659" 0.928 0.406 0.1276 0.00464 1.0406 0.00158 79.832 5.72 0.056035396 473.44 0.02111228
"1660" 0.919 0.388 0.1423 0.004595 1.0388 0.001715 78.986 5.66 0.0880475080000001 531.37 0.02088469
"1661" 0.91 0.37 0.157 0.00455 1.037 0.00185 78.14 5.6 0.12005962 589.3 0.0206571
"1662" 0.901 0.352 0.1717 0.004505 1.0352 0.001985 77.294 5.54 0.114724268 647.230000000001 0.02042951
"1663" 0.892 0.334 0.1864 0.00446 1.0334 0.00212 76.448 5.48 0.0827121559999998 705.16 0.02020192
"1664" 0.883 0.316 0.2011 0.004415 1.0316 0.002255 75.602 5.42 0.050700044 763.09 0.01997433
"1665" 0.874 0.298 0.2158 0.00437 1.0298 0.00239 74.756 5.36 0.0186879319999999 821.02 0.01974674
"1666" 0.865 0.28 0.2305 0.004325 1.028 0.002525 73.91 5.3 0.0133525799999999 878.95 0.01951915
"1667" 0.856 0.262 0.2452 0.00428 1.0262 0.00266 73.064 5.24 0.045364692 936.88 0.01929156
"1668" 0.847 0.244 0.2599 0.004235 1.0244 0.002795 72.218 5.18 0.0773768039999999 994.81 0.01906397
"1669" 0.838 0.226 0.2746 0.00419 1.0226 0.00293 71.372 5.12 0.109388916 1052.74 0.01883638
"1670" 0.829 0.208 0.2893 0.004145 1.0208 0.003065 70.526 5.06 0.125394972 1110.67 0.01860879
"1671" 0.82 0.19 0.304 0.0041 1.019 0.0032 69.68 5 0.0933828600000001 1168.6 0.0183812
"1672" 0.811 0.172 0.3187 0.004055 1.0172 0.003335 68.834 4.94 0.0613707479999997 1226.53 0.01815361
"1673" 0.802 0.154 0.3334 0.00401 1.0154 0.00347 67.988 4.88 0.0293586359999998 1284.46 0.01792602
"1674" 0.793 0.136 0.3481 0.003965 1.0136 0.003605 67.142 4.82 0.00268187600000029 1342.39 0.01769843
"1675" 0.784 0.118 0.3628 0.00392 1.0118 0.00374 66.296 4.76 0.0346939880000001 1400.32 0.01747084
"1676" 0.775 0.1 0.3775 0.003875 1.01 0.003875 65.45 4.7 0.0667060999999999 1458.25 0.01724325
"1677" 0.766 0.118 0.3922 0.00383 1.0118 0.00401 64.604 4.76 0.098718212 1516.18 0.01701566
"1678" 0.757 0.136 0.4069 0.003785 1.0136 0.004145 63.758 4.82 0.130730324 1574.11 0.01678807
"1679" 0.748 0.154 0.4216 0.00374 1.0154 0.00428 62.912 4.88 0.104053564 1632.04 0.01656048
"1680" 0.739 0.172 0.4363 0.003695 1.0172 0.004415 62.066 4.94 0.0720414519999999 1689.97 0.01633289
"1681" 0.73 0.19 0.451 0.00365 1.019 0.00455 61.22 5 0.0400293400000001 1747.9 0.0161053
"1682" 0.721 0.208 0.4657 0.003605 1.0208 0.004685 60.374 5.06 0.00801722799999969 1805.83 0.01587771
"1683" 0.712 0.226 0.4804 0.00356 1.0226 0.00482 59.528 5.12 0.0240232840000001 1863.76 0.01565012
"1684" 0.703 0.244 0.4951 0.003515 1.0244 0.004955 58.682 5.18 0.0560353960000003 1921.69 0.01542253
"1685" 0.694 0.262 0.4902 0.00347 1.0262 0.00491 57.836 5.24 0.0880475080000001 1902.38 0.01519494
"1686" 0.685 0.28 0.4755 0.003425 1.028 0.004775 56.99 5.3 0.12005962 1844.45 0.01496735
"1687" 0.676 0.298 0.4608 0.00338 1.0298 0.00464 56.144 5.36 0.114724268 1786.52 0.01473976
"1688" 0.667 0.316 0.4461 0.003335 1.0316 0.004505 55.298 5.42 0.0827121560000002 1728.59 0.01451217
"1689" 0.658 0.334 0.4314 0.00329 1.0334 0.00437 54.452 5.48 0.0507000439999997 1670.66 0.01428458
"1690" 0.649 0.352 0.4167 0.003245 1.0352 0.004235 53.606 5.54 0.0186879319999999 1612.73 0.01405699
"1691" 0.64 0.37 0.402 0.0032 1.037 0.0041 52.76 5.6 0.0133525800000005 1554.8 0.0138294
"1692" 0.631 0.388 0.3873 0.003155 1.0388 0.003965 51.914 5.66 0.0453646920000003 1496.87 0.01360181
"1693" 0.622 0.406 0.3726 0.00311 1.0406 0.00383 51.068 5.72 0.0773768040000001 1438.94 0.01337422
"1694" 0.613 0.424 0.3579 0.003065 1.0424 0.003695 50.222 5.78 0.109388916000001 1381.01 0.01314663
"1695" 0.604 0.442 0.3432 0.00302 1.0442 0.00356 49.376 5.84 0.125394972 1323.08 0.01291904
"1696" 0.595 0.46 0.3285 0.002975 1.046 0.003425 48.53 5.9 0.0933828599999998 1265.15 0.01269145
"1697" 0.586 0.478 0.3138 0.00293 1.0478 0.00329 47.684 5.96 0.061370748 1207.22 0.01246386
"1698" 0.577 0.496 0.2991 0.002885 1.0496 0.003155 46.838 6.02 0.0293586360000002 1149.29 0.01223627
"1699" 0.568 0.514 0.2844 0.00284 1.0514 0.00302 45.992 6.08 0.00268187600000022 1091.36 0.01200868
"1700" 0.559 0.532 0.2697 0.002795 1.0532 0.002885 45.146 6.14 0.0346939880000001 1033.43 0.01178109
"1701" 0.55 0.55 0.255 0.00275 1.055 0.00275 44.3 6.2 0.0667061000000005 975.499999999999 0.0115535
"1702" 0.541 0.568 0.2403 0.002705 1.0568 0.002615 43.454 6.26 0.0987182120000003 917.569999999999 0.01132591
"1703" 0.532 0.586 0.2256 0.00266 1.0586 0.00248 42.608 6.32 0.130730324 859.64 0.01109832
"1704" 0.523 0.604 0.2109 0.002615 1.0604 0.002345 41.762 6.38 0.104053564 801.71 0.01087073
"1705" 0.514 0.622 0.1962 0.00257 1.0622 0.00221 40.916 6.44 0.0720414519999997 743.779999999999 0.01064314
"1706" 0.505 0.64 0.1815 0.002525 1.064 0.002075 40.07 6.5 0.0400293399999998 685.85 0.01041555
"1707" 0.496 0.658 0.1668 0.00248 1.0658 0.00194 39.224 6.56 0.00801722800000001 627.92 0.01018796
"1708" 0.487 0.676 0.1521 0.002435 1.0676 0.001805 38.378 6.62 0.0240232839999998 569.99 0.00996037
"1709" 0.478 0.694 0.1374 0.00239 1.0694 0.00167 37.532 6.68 0.0560353960000002 512.06 0.00973278
"1710" 0.469 0.712 0.1227 0.002345 1.0712 0.001535 36.686 6.74 0.0880475080000001 454.13 0.00950519
"1711" 0.46 0.73 0.108 0.0023 1.073 0.0014 35.84 6.8 0.12005962 396.199999999999 0.0092776
"1712" 0.451 0.748 0.0932999999999998 0.002255 1.0748 0.001265 34.994 6.86 0.114724268 338.269999999999 0.00905001
"1713" 0.442 0.766 0.0785999999999999 0.00221 1.0766 0.00113 34.148 6.92 0.0827121559999999 280.34 0.00882242
"1714" 0.433 0.784 0.0638999999999997 0.002165 1.0784 0.000994999999999998 33.302 6.98 0.0507000439999995 222.409999999999 0.00859483
"1715" 0.424 0.802 0.0492000000000001 0.00212 1.0802 0.000860000000000001 32.456 7.04 0.0186879320000003 164.48 0.00836724
"1716" 0.415 0.82 0.0344999999999999 0.002075 1.082 0.000724999999999999 31.61 7.1 0.0133525800000002 106.55 0.00813965
"1717" 0.406 0.838 0.0198 0.00203 1.0838 0.00059 30.764 7.16 0.045364692 48.62 0.00791206
"1718" 0.397 0.856 0.0149000000000003 0.001985 1.0856 0.000545000000000003 29.918 7.22 0.0773768040000004 29.3100000000012 0.00768447
"1719" 0.388 0.874 0.0296 0.00194 1.0874 0.00068 29.072 7.28 0.109388916 87.2400000000002 0.00745688
"1720" 0.379 0.892 0.0443 0.001895 1.0892 0.000815 28.226 7.34 0.125394972 145.17 0.00722929
"1721" 0.37 0.91 0.0590000000000002 0.00185 1.091 0.000950000000000002 27.38 7.4 0.0933828599999996 203.100000000001 0.0070017
"1722" 0.361 0.928 0.0737000000000001 0.001805 1.0928 0.001085 26.534 7.46 0.0613707479999997 261.03 0.00677411
"1723" 0.352 0.946 0.0884000000000003 0.00176 1.0946 0.00122 25.688 7.52 0.0293586359999993 318.960000000001 0.00654652
"1724" 0.343 0.964 0.1031 0.001715 1.0964 0.001355 24.842 7.58 0.00268187599999993 376.89 0.00631893
"1725" 0.334 0.982 0.1178 0.00167 1.0982 0.00149 23.996 7.64 0.0346939880000003 434.820000000001 0.00609134
"1726" 0.325 1 0.1325 0.001625 1.1 0.001625 23.15 7.7 0.0667061000000002 492.75 0.00586375
"1727" 0.316 0.982 0.1472 0.00158 1.0982 0.00176 22.304 7.64 0.098718212 550.68 0.00563616
"1728" 0.307 0.964 0.1619 0.001535 1.0964 0.001895 21.458 7.58 0.130730324 608.610000000001 0.00540857
"1729" 0.298 0.946 0.1766 0.00149 1.0946 0.00203 20.612 7.52 0.104053564 666.54 0.00518098
"1730" 0.289 0.928 0.1913 0.001445 1.0928 0.002165 19.766 7.46 0.072041452 724.47 0.00495339
"1731" 0.28 0.91 0.206 0.0014 1.091 0.0023 18.92 7.4 0.0400293400000002 782.4 0.0047258
"1732" 0.271 0.892 0.2207 0.001355 1.0892 0.002435 18.074 7.34 0.00801722799999913 840.330000000002 0.00449820999999999
"1733" 0.262 0.874 0.2354 0.00131 1.0874 0.00257 17.228 7.28 0.0240232840000001 898.26 0.00427061999999999
"1734" 0.253 0.856 0.2501 0.001265 1.0856 0.002705 16.382 7.22 0.0560353960000005 956.190000000001 0.00404303
"1735" 0.244 0.838 0.2648 0.00122 1.0838 0.00284 15.536 7.16 0.0880475079999997 1014.12 0.00381544
"1736" 0.235 0.82 0.2795 0.001175 1.082 0.002975 14.69 7.1 0.12005962 1072.05 0.00358785
"1737" 0.226 0.802 0.2942 0.00113 1.0802 0.00311 13.844 7.04 0.114724267999999 1129.98 0.00336026
"1738" 0.217 0.784 0.3089 0.001085 1.0784 0.003245 12.998 6.98 0.0827121559999996 1187.91 0.00313267
"1739" 0.208 0.766 0.3236 0.00104 1.0766 0.00338 12.152 6.92 0.0507000439999998 1245.84 0.00290508
"1740" 0.199 0.748 0.3383 0.000995 1.0748 0.003515 11.306 6.86 0.018687932 1303.77 0.00267749
"1741" 0.19 0.73 0.353 0.00095 1.073 0.00365 10.46 6.8 0.0133525799999998 1361.7 0.0024499
"1742" 0.181 0.712 0.3677 0.000904999999999999 1.0712 0.003785 9.61399999999999 6.74 0.0453646920000002 1419.63 0.00222231
"1743" 0.172 0.694 0.3824 0.00086 1.0694 0.00392 8.76799999999999 6.68 0.0773768040000007 1477.56 0.00199472
"1744" 0.163 0.676 0.3971 0.000815 1.0676 0.004055 7.922 6.62 0.109388916 1535.49 0.00176713
"1745" 0.154 0.658 0.4118 0.00077 1.0658 0.00419 7.076 6.56 0.125394972 1593.42 0.00153954
"1746" 0.145 0.64 0.4265 0.000725000000000001 1.064 0.004325 6.23000000000001 6.5 0.0933828600000005 1651.35 0.00131195
"1747" 0.136 0.622 0.4412 0.000679999999999999 1.0622 0.00446 5.38399999999998 6.44 0.0613707479999995 1709.28 0.00108436
"1748" 0.127 0.604 0.4559 0.000635 1.0604 0.004595 4.538 6.38 0.0293586359999996 1767.21 0.000856770000000001
"1749" 0.118 0.586 0.4706 0.00059 1.0586 0.00473 3.692 6.32 0.00268187600000014 1825.14 0.00062918
"1750" 0.109 0.568 0.4853 0.000544999999999998 1.0568 0.004865 2.84599999999996 6.26 0.034693988 1883.07 0.000401589999999989
"1751" 0.1 0.55 0.5 5e-04 1.055 0.005 2 6.2 0.0667060999999998 1941 0.000174
"1752" 0.109000000000001 0.532 0.4853 0.000545000000000003 1.0532 0.004865 2.84600000000005 6.14 0.0987182120000008 1883.07 0.000401590000000014
"1753" 0.118 0.514 0.4706 0.00059 1.0514 0.00473 3.692 6.08 0.130730324 1825.14 0.00062918
"1754" 0.127 0.496 0.4559 0.000635 1.0496 0.004595 4.538 6.02 0.104053564 1767.21 0.000856770000000001
"1755" 0.136 0.478 0.4412 0.000679999999999999 1.0478 0.00446 5.38399999999998 5.96 0.0720414520000003 1709.28 0.00108436
"1756" 0.145 0.46 0.4265 0.000724999999999999 1.046 0.004325 6.22999999999998 5.9 0.0400293399999999 1651.35 0.00131195
"1757" 0.154 0.442 0.4118 0.00077 1.0442 0.00419 7.076 5.84 0.00801722799999947 1593.42 0.00153954
"1758" 0.163 0.424 0.3971 0.000815 1.0424 0.004055 7.92200000000001 5.78 0.0240232840000003 1535.49 0.00176713
"1759" 0.172 0.406 0.3824 0.00086 1.0406 0.00392 8.768 5.72 0.0560353960000002 1477.56 0.00199472
"1760" 0.181 0.388 0.3677 0.000905 1.0388 0.003785 9.614 5.66 0.088047508 1419.63 0.00222231
"1761" 0.19 0.37 0.353 0.00095 1.037 0.00365 10.46 5.6 0.12005962 1361.7 0.0024499
"1762" 0.199 0.352 0.3383 0.000995000000000001 1.0352 0.003515 11.306 5.54 0.114724268 1303.77 0.00267749
"1763" 0.208 0.334 0.3236 0.00104 1.0334 0.00338 12.152 5.48 0.0827121559999994 1245.84 0.00290508
"1764" 0.217 0.316 0.3089 0.001085 1.0316 0.003245 12.998 5.42 0.0507000440000001 1187.91 0.00313267
"1765" 0.226 0.298 0.2942 0.00113 1.0298 0.00311 13.844 5.36 0.0186879319999997 1129.98 0.00336026
"1766" 0.235 0.28 0.2795 0.001175 1.028 0.002975 14.69 5.3 0.0133525800000007 1072.05 0.00358785
"1767" 0.244 0.262 0.2648 0.00122 1.0262 0.00284 15.536 5.24 0.0453646920000005 1014.12 0.00381544
"1768" 0.253 0.244 0.2501 0.001265 1.0244 0.002705 16.382 5.18 0.0773768040000003 956.189999999999 0.00404303
"1769" 0.262 0.226 0.2354 0.00131 1.0226 0.00257 17.228 5.12 0.109388916 898.26 0.00427062
"1770" 0.271 0.208 0.2207 0.001355 1.0208 0.002435 18.074 5.06 0.125394972 840.33 0.00449821
"1771" 0.28 0.19 0.206 0.0014 1.019 0.0023 18.92 5 0.0933828599999996 782.399999999999 0.0047258
"1772" 0.289 0.172 0.1913 0.001445 1.0172 0.002165 19.766 4.94 0.0613707479999992 724.469999999998 0.00495339
"1773" 0.298 0.154 0.1766 0.00149 1.0154 0.00203 20.612 4.88 0.029358636 666.54 0.00518098
"1774" 0.307 0.136 0.1619 0.001535 1.0136 0.001895 21.458 4.82 0.00268187600000045 608.609999999999 0.00540857
"1775" 0.316 0.118 0.1472 0.00158 1.0118 0.00176 22.304 4.76 0.0346939879999997 550.680000000001 0.00563616
"1776" 0.325 0.1 0.1325 0.001625 1.01 0.001625 23.15 4.7 0.0667061000000001 492.75 0.00586375
"1777" 0.334 0.118000000000001 0.1178 0.00167 1.0118 0.00149 23.996 4.76 0.0987182120000005 434.819999999999 0.00609134
"1778" 0.343 0.136 0.1031 0.001715 1.0136 0.001355 24.842 4.82 0.130730324000001 376.889999999998 0.00631893
"1779" 0.352 0.154 0.0883999999999999 0.00176 1.0154 0.00122 25.688 4.88 0.104053564 318.96 0.00654652
"1780" 0.361 0.172 0.0737000000000003 0.001805 1.0172 0.001085 26.534 4.94 0.0720414520000006 261.030000000001 0.00677411
"1781" 0.37 0.19 0.0589999999999996 0.00185 1.019 0.000949999999999996 27.38 5 0.040029339999999 203.099999999998 0.0070017
"1782" 0.379 0.208 0.0442999999999999 0.001895 1.0208 0.000814999999999999 28.226 5.06 0.00801722799999982 145.169999999999 0.00722929
"1783" 0.388 0.226 0.0295999999999996 0.00194 1.0226 0.000679999999999997 29.072 5.12 0.0240232840000006 87.2399999999986 0.00745688
"1784" 0.397 0.244 0.0149000000000003 0.001985 1.0244 0.000545000000000003 29.918 5.18 0.0560353959999998 29.3100000000012 0.00768447
"1785" 0.406 0.262 0.0198 0.00203 1.0262 0.00059 30.764 5.24 0.0880475080000003 48.62 0.00791206
"1786" 0.415 0.28 0.0345000000000003 0.002075 1.028 0.000725000000000003 31.61 5.3 0.120059620000001 106.550000000001 0.00813965000000001
"1787" 0.424 0.298 0.0492000000000005 0.00212 1.0298 0.000860000000000005 32.456 5.36 0.114724267999999 164.480000000002 0.00836724
"1788" 0.433 0.316 0.0639000000000001 0.002165 1.0316 0.000995000000000001 33.302 5.42 0.0827121559999997 222.410000000001 0.00859483
"1789" 0.442 0.334 0.0785999999999998 0.00221 1.0334 0.00113 34.148 5.48 0.0507000440000005 280.339999999999 0.00882242
"1790" 0.451 0.352 0.0932999999999999 0.002255 1.0352 0.001265 34.994 5.54 0.018687932 338.27 0.00905001
"1791" 0.46 0.37 0.108 0.0023 1.037 0.0014 35.84 5.6 0.0133525800000004 396.200000000001 0.00927760000000001
"1792" 0.469 0.388 0.1227 0.002345 1.0388 0.001535 36.686 5.66 0.0453646920000008 454.130000000001 0.00950519
"1793" 0.478 0.406 0.1374 0.00239 1.0406 0.00167 37.532 5.72 0.077376804 512.06 0.00973278
"1794" 0.487 0.424 0.1521 0.002435 1.0424 0.001805 38.378 5.78 0.109388916 569.990000000001 0.00996037
"1795" 0.496 0.442 0.1668 0.00248 1.0442 0.00194 39.224 5.84 0.125394972 627.919999999999 0.01018796
"1796" 0.505 0.46 0.181500000000001 0.002525 1.046 0.00207500000000001 40.07 5.9 0.0933828599999987 685.850000000002 0.01041555
"1797" 0.514 0.478 0.1962 0.00257 1.0478 0.00221 40.916 5.96 0.0613707479999995 743.780000000001 0.01064314
"1798" 0.523 0.496 0.2109 0.002615 1.0496 0.002345 41.762 6.02 0.0293586360000003 801.709999999999 0.01087073
"1799" 0.532 0.514 0.2256 0.00266 1.0514 0.00248 42.608 6.08 0.00268187600000014 859.64 0.01109832
"1800" 0.541 0.532 0.2403 0.002705 1.0532 0.002615 43.454 6.14 0.0346939880000005 917.570000000001 0.01132591
"1801" 0.55 0.55 0.255 0.00275 1.055 0.00275 44.3 6.2 0.0667061 975.5 0.0115535
"1802" 0.559 0.568 0.2697 0.002795 1.0568 0.002885 45.146 6.26 0.070707614 1438.94 0.01178109
"1803" 0.568 0.586 0.2844 0.00284 1.0586 0.00302 45.992 6.32 0.074709128 1902.38 0.01200868
"1804" 0.577 0.604 0.2991 0.002885 1.0604 0.003155 46.838 6.38 0.078710642 1516.18 0.01223627
"1805" 0.586 0.622 0.3138 0.00293 1.0622 0.00329 47.684 6.44 0.082712156 1052.74 0.01246386
"1806" 0.595 0.64 0.3285 0.002975 1.064 0.003425 48.53 6.5 0.08671367 589.3 0.01269145
"1807" 0.604 0.658 0.3432 0.00302 1.0658 0.00356 49.376 6.56 0.090715184 125.86 0.01291904
"1808" 0.613 0.676 0.3579 0.003065 1.0676 0.003695 50.222 6.62 0.094716698 357.58 0.01314663
"1809" 0.622 0.694 0.3726 0.00311 1.0694 0.00383 51.068 6.68 0.098718212 821.02 0.01337422
"1810" 0.631 0.712 0.3873 0.003155 1.0712 0.003965 51.914 6.74 0.102719726 1284.46 0.01360181
"1811" 0.64 0.73 0.402 0.0032 1.073 0.0041 52.76 6.8 0.10672124 1747.9 0.0138294
"1812" 0.649 0.748 0.4167 0.003245 1.0748 0.004235 53.606 6.86 0.110722754 1670.66 0.01405699
"1813" 0.658 0.766 0.4314 0.00329 1.0766 0.00437 54.452 6.92 0.114724268 1207.22 0.01428458
"1814" 0.667 0.784 0.4461 0.003335 1.0784 0.004505 55.298 6.98 0.118725782 743.779999999999 0.01451217
"1815" 0.676 0.802 0.4608 0.00338 1.0802 0.00464 56.144 7.04 0.122727296 280.34 0.01473976
"1816" 0.685 0.82 0.4755 0.003425 1.082 0.004775 56.99 7.1 0.12672881 203.100000000001 0.01496735
"1817" 0.694 0.838 0.4902 0.00347 1.0838 0.00491 57.836 7.16 0.130730324 666.54 0.01519494
"1818" 0.703 0.856 0.4951 0.003515 1.0856 0.004955 58.682 7.22 0.132064162 1129.98 0.01542253
"1819" 0.712 0.874 0.4804 0.00356 1.0874 0.00482 59.528 7.28 0.128062648 1593.42 0.01565012
"1820" 0.721 0.892 0.4657 0.003605 1.0892 0.004685 60.374 7.34 0.124061134 1825.14 0.01587771
"1821" 0.73 0.91 0.451 0.00365 1.091 0.00455 61.22 7.4 0.12005962 1361.7 0.0161053
"1822" 0.739 0.928 0.4363 0.003695 1.0928 0.004415 62.066 7.46 0.116058106 898.26 0.01633289
"1823" 0.748 0.946 0.4216 0.00374 1.0946 0.00428 62.912 7.52 0.112056592 434.819999999999 0.01656048
"1824" 0.757 0.964 0.4069 0.003785 1.0964 0.004145 63.758 7.58 0.108055078 48.62 0.01678807
"1825" 0.766 0.982 0.3922 0.00383 1.0982 0.00401 64.604 7.64 0.104053564 512.06 0.01701566
"1826" 0.775 1 0.3775 0.003875 1.1 0.003875 65.45 7.7 0.10005205 975.500000000002 0.01724325
"1827" 0.784 0.982 0.3628 0.00392 1.0982 0.00374 66.296 7.64 0.096050536 1438.94 0.01747084
"1828" 0.793 0.964 0.3481 0.003965 1.0964 0.003605 67.142 7.58 0.092049022 1902.38 0.01769843
"1829" 0.802 0.946 0.3334 0.00401 1.0946 0.00347 67.988 7.52 0.088047508 1516.18 0.01792602
"1830" 0.811 0.928 0.3187 0.004055 1.0928 0.003335 68.834 7.46 0.084045994 1052.74 0.01815361
"1831" 0.82 0.91 0.304 0.0041 1.091 0.0032 69.68 7.4 0.08004448 589.299999999998 0.0183812
"1832" 0.829 0.892 0.2893 0.004145 1.0892 0.003065 70.526 7.34 0.076042966 125.859999999999 0.01860879
"1833" 0.838 0.874 0.2746 0.00419 1.0874 0.00293 71.372 7.28 0.072041452 357.580000000001 0.01883638
"1834" 0.847 0.856 0.2599 0.004235 1.0856 0.002795 72.218 7.22 0.068039938 821.02 0.01906397
"1835" 0.856 0.838 0.2452 0.00428 1.0838 0.00266 73.064 7.16 0.064038424 1284.46 0.01929156
"1836" 0.865 0.82 0.2305 0.004325 1.082 0.002525 73.91 7.1 0.06003691 1747.9 0.01951915
"1837" 0.874 0.802 0.2158 0.00437 1.0802 0.00239 74.756 7.04 0.056035396 1670.66 0.01974674
"1838" 0.883 0.784 0.2011 0.004415 1.0784 0.002255 75.602 6.98 0.052033882 1207.22 0.01997433
"1839" 0.892 0.766 0.1864 0.00446 1.0766 0.00212 76.448 6.92 0.048032368 743.78 0.02020192
"1840" 0.901 0.748 0.1717 0.004505 1.0748 0.001985 77.294 6.86 0.044030854 280.339999999998 0.02042951
"1841" 0.91 0.73 0.157 0.00455 1.073 0.00185 78.14 6.8 0.04002934 203.099999999999 0.0206571
"1842" 0.919 0.712 0.1423 0.004595 1.0712 0.001715 78.986 6.74 0.036027826 666.540000000001 0.02088469
"1843" 0.928 0.694 0.1276 0.00464 1.0694 0.00158 79.832 6.68 0.032026312 1129.98 0.02111228
"1844" 0.937 0.676 0.1129 0.004685 1.0676 0.001445 80.678 6.62 0.028024798 1593.42 0.02133987
"1845" 0.946 0.658 0.0981999999999999 0.00473 1.0658 0.00131 81.524 6.56 0.024023284 1825.14 0.02156746
"1846" 0.955 0.64 0.0834999999999998 0.004775 1.064 0.001175 82.37 6.5 0.02002177 1361.7 0.02179505
"1847" 0.964 0.622 0.0688 0.00482 1.0622 0.00104 83.216 6.44 0.016020256 898.259999999999 0.02202264
"1848" 0.973 0.604 0.0541000000000001 0.004865 1.0604 0.000905000000000001 84.062 6.38 0.012018742 434.820000000002 0.02225023
"1849" 0.982 0.586 0.0394 0.00491 1.0586 0.00077 84.908 6.32 0.00801722799999999 48.62 0.02247782
"1850" 0.991 0.568 0.0247 0.004955 1.0568 0.000635 85.754 6.26 0.004015714 512.060000000002 0.02270541
"1851" 1 0.55 0.01 0.005 1.055 5e-04 86.6 6.2 1.42e-05 975.500000000003 0.022933
"1852" 0.991 0.532 0.0247 0.004955 1.0532 0.000635 85.754 6.14 0.004015714 1438.94 0.02270541
"1853" 0.982 0.514 0.0394 0.00491 1.0514 0.00077 84.908 6.08 0.00801722800000001 1902.38 0.02247782
"1854" 0.973 0.496 0.0541 0.004865 1.0496 0.000905 84.062 6.02 0.012018742 1516.18 0.02225023
"1855" 0.964 0.478 0.0688000000000001 0.00482 1.0478 0.00104 83.216 5.96 0.016020256 1052.74 0.02202264
"1856" 0.955 0.46 0.0835000000000001 0.004775 1.046 0.001175 82.37 5.9 0.02002177 589.299999999997 0.02179505
"1857" 0.946 0.442 0.0982 0.00473 1.0442 0.00131 81.524 5.84 0.024023284 125.859999999999 0.02156746
