2019/10/12	0.027399033	0	1.1
2019/10/13	0.027399033	0	0
2019/10/14	0.027399033	0	0
2019/10/15	0.027399033	0	0
2019/10/16	0.050398421	0	0
2019/10/17	0.050398421	0	0.2
2019/10/18	0.050398421	0	0
2019/10/19	0.027399033	0	0
2019/10/20	0.009674862	0	0
2019/10/21	0.009674862	0	0
2019/10/22	0.009674862	0	0
2019/10/23	0.009674862	0	0
2019/10/24	0.017785025	0	0
2019/10/25	0.017785025	0	0.1
2019/10/26	0.027399033	0	0
2019/10/27	0.017785025	0	0
2019/10/28	0.009674862	0	0
2019/10/29	0.009674862	0	0
2019/10/30	0.009674862	0	0
2019/10/31	0.009674862	0	0
2019/11/1	0.009674862	0	0
2019/11/2	0.003418431	0	0
2019/11/3	0.003418431	0	0
2019/11/4	0.003418431	0	0
2019/11/5	0.003418431	0	0
2019/11/6	0.003418431	0	0
2019/11/7	0.003418431	0	0
2019/11/8	0.003418431	0	0
2019/11/9	0.003418431	0	0
2019/11/10	0.003418431	0	0
2019/11/11	0.003418431	0	0
2019/11/12	0.003418431	0	0.4
2019/11/13	0.003418431	0	0.6
2019/11/14	0.003418431	0	0
2019/11/15	0.006546646	0	0
2019/11/16	0.003418431	0	0
2019/11/17	0.003418431	0	3.9
2019/11/18	0.11038755	0	11.7
2019/11/19	0.038898727	0	0
2019/11/20	0.009674862	0	0
2019/11/21	0.009674862	0	0
2019/11/22	0.009674862	0	0
2019/11/23	0.009674862	0	0
2019/11/24	0.009674862	0	0.9
2019/11/25	0.14308438	0	3.7
2019/11/26	0.14308438	0	1.8
2019/11/27	0.220843087	0	25.1
2019/11/28	0.220843087	0	0
2019/11/29	0.180532122	0	0
2019/11/30	0.180532122	0	2.8
2019/12/1	0.220843087	0	7.6
2019/12/2	0.220843087	0	0
2019/12/3	0.263847705	0	0
2019/12/4	0.222189914	0	0
2019/12/5	0.14308438	0	0
2019/12/6	0.14308438	0	0
2019/12/7	0.14308438	0	0
2019/12/8	0.14308438	0	0
2019/12/9	0.125498372	0	0
2019/12/10	0.125498372	0	0
2019/12/11	0.180532122	0	0
2019/12/12	0.108712029	0	0
2019/12/13	0.108712029	0	0
2019/12/14	0.108712029	0	0
2019/12/15	0.108712029	0	0
2019/12/16	0.108712029	0	0
2019/12/17	0.108712029	0	11.2
2019/12/18	0.108712029	0	8.8
2019/12/19	0.108712029	0	2.4
2019/12/20	0.108712029	0	0
2019/12/21	0.14308438	0	7
