DATE	1	2	3	4	5
2016-11-27	6.954166667	7.366666667	7.058333333	7.370833333	7.354166667
2016-11-28	6.233333333	6.470833333	6.204166667	6.225	6.220833333
2016-11-29	5.229166667	5.45	5.633333333	5.495833333	5.379166667
2016-11-30	6.35	5.966666667	5.8875	6.0375	5.779166667
2016-12-01	5.504166667	6.0875	6.233333333	5.954166667	5.75
2016-12-02	4.183333333	4.716666667	4.495833333	4.8625	4.991666667
2016-12-03	3.858333333	4.241666667	4.275	4.375	4.5
2016-12-04	3.554166667	3.641666667	3.725	3.854166667	3.958333333
2016-12-05	3.204166667	2.554166667	2.554166667	3.05	2.35
2016-12-06	6.408333333	5.55	5.55	5.704166667	4.7
2016-12-07	6.083333333	6.445833333	6.4	6.4375	6.466666667
2016-12-08	5.8125	6.095833333	6.066666667	6.1875	6.179166667
2016-12-09	7.004166667	7.2625	7.2625	7.225	7
2016-12-10	6.283333333	6.475	6.475	6.329166667	6.341666667
2016-12-11	7.55	7.858333333	8	7.779166667	7.325
2016-12-12	6.6125	6.1375	6.4125	6.0875	5.375
2016-12-13	4.779166667	4.304166667	4.304166667	4.816666667	4.379166667
2016-12-14	0.091666667	0.229166667	0.229166667	0.2375	0.35
2016-12-15	0.083333333	0.566666667	0.566666667	0.266666667	0.191666667
2016-12-16	2.045833333	1.975	1.975	1.608333333	1.325
2016-12-17	3.416666667	3.3875	3.3875	3.075	2.658333333
2016-12-18	4.495833333	4.2625	4.2625	4.625	4.558333333
2016-12-19	3.4625	3.216666667	3.216666667	3.529166667	2.95
2016-12-20	2.6	2.320833333	2.183333333	2.116666667	1.6125
2016-12-21	2.216666667	1.483333333	1.208333333	1.595833333	1.216666667
2016-12-22	3.933333333	3.183333333	2.808333333	3.308333333	1.991666667
2016-12-23	5.870833333	4.566666667	4.566666667	4.9375	3.879166667
2016-12-24	5.716666667	3.933333333	3.641666667	3.966666667	3.466666667
2016-12-25	6.908333333	5.608333333	5.475	5.670833333	4.6375
2016-12-26	7.866666667	7.708333333	7.708333333	6.954166667	6.329166667
2016-12-27	8.708333333	8.295833333	8.0125	8.270833333	7.570833333
2016-12-28	10.425	9.4625	9.4625	8.954166667	7.720833333
2016-12-29	3.1875	3.483333333	3.245833333	3.645833333	3.5125
2016-12-30	-4.341666667	-3.320833333	-1.986787917	-3.595833333	-3.520833333
2016-12-31	-4.504166667	-4.0875	6.058545	-4.304166667	-4.029166667
2017-01-01	2.345833333	2.066666667	2.066666667	1.866666667	1.6625
2017-01-02	1.941666667	2.0875	2.0875	1.870833333	1.970833333
2017-01-03	4.033333333	4.045833333	4.045833333	3.9875	3.841666667
2017-01-04	4.266666667	4.445833333	4.445833333	4.470833333	4.454166667
2017-01-05	2.6	2.866666667	2.866666667	2.9125	3.0625
2017-01-06	2.304166667	2.45	2.45	2.591666667	2.716666667
2017-01-07	3.808333333	3.870833333	3.870833333	3.883333333	4.125
2017-01-08	3.866666667	3.8375	3.8375	3.870833333	4.045833333
2017-01-09	0.545833333	0.895833333	0.895833333	0.658333333	0.725
2017-01-10	2.079166667	1.975	1.975	1.8125	2.116666667
2017-01-11	3.0375	3.270833333	3.270833333	3.108333333	3.379166667
2017-01-12	3.2125	3.091666667	3.091666667	2.691666667	2.8375
2017-01-13	3.375	2.975	2.975	2.208333333	1.975
2017-01-14	4.975	4.529166667	4.7125	4.25	4.075
2017-01-15	3.945833333	4.0375	3.866666667	4.120833333	4.245833333
2017-01-16	1.066666667	0.8	0.8	0.408333333	0.441666667
2017-01-17	2.704166667	1.545833333	1.545833333	0.958333333	0.45
2017-01-18	5.970833333	3.904166667	5.258333333	4.079166667	3.1
2017-01-19	6.345833333	6.404166667	6.404166667	4.820833333	6.3125
2017-01-20	4.820833333	4.920833333	4.920833333	1.1625	4.879166667
2017-01-21	3.358333333	2.870833333	2.870833333	3.008333333	2.641666667
